Name,Company Domain Name,Website URL,Phone Number,Email,PMS,Booking URL,Number of Rooms,Lead Status,Existing Customer in Area,Description,Latitude,Longitude
Point Resort,thepointresorttn.com,http://thepointresorttn.com/,+1 865-484-0484,,unknown_booking_api,https://thepointresorttn.biz:433/?arrival=&departure=&adults=2&children=0&unittype=Show+All&submit=Check+Availability,20,New,,PMS: unknown_booking_api | Booking URL: https://thepointresorttn.biz:433/?arrival=&departure=&adults=2&children=0&unittype=Show+All&submit=Check+Availability | Rooms: 20,36.0104,
Valley Forge Inn,valleyforgeinn.net,https://www.valleyforgeinn.net/,+1 865-453-7770,,InnRoad,https://valleyforgeinn.net/reservations/,,New,,PMS: InnRoad | Booking URL: https://valleyforgeinn.net/reservations/,35.8010732,
General Morgan Inn,generalmorganinn.com,http://www.generalmorganinn.com/,+1 423-787-1000,info@generalmorganinn.com,Reseze,https://generalmorganinn.com/book-now/,,New,,PMS: Reseze | Booking URL: https://generalmorganinn.com/book-now/,36.1637619,
stayNantahala Cabin & Luxury Yurt Rentals,staynantahala.com,https://www.staynantahala.com/,+1 828-321-3001,info@visitlakesend.com,ResNexus,https://resnexus.com/resnexus/reservations/book/C03601D3-594D-4803-84AA-3D7162E9B133/giftshop?tabID=3,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/C03601D3-594D-4803-84AA-3D7162E9B133/giftshop?tabID=3,35.1961309,
Hawthorn Haven Cabins & Chapel,hawthornhaven.com,https://www.hawthornhaven.com/,+1 828-550-5565,Hawthornhavencabins@gmail.com,unknown_booking_api,https://metrics.yellowbook.com/b/ss/yelldudalive/1/JS-1.6.1/s9501270420336?AQB=1&ndh=1&pf=1&t=5%2F0%2F2026%2019%3A23%3A15%201%20-120&fid=2110766169A68649-1917C5CCF4E28AE4&ce=UTF-8&ns=yellowbook&pageName=https%3A%2F%2Fwww.hawthornhaven.com%2F&g=https%3A%2F%2Fwww.hawthornhaven.com%2F&events=event1&c1=WBS-PRO-01&c2=7065405802&v2=411845490&c3=US&c4=web&c5=411845490&v10=1&v11=web&v49=OMT_1&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1,,New,,PMS: unknown_booking_api | Booking URL: https://metrics.yellowbook.com/b/ss/yelldudalive/1/JS-1.6.1/s9501270420336?AQB=1&ndh=1&pf=1&t=5%2F0%2F2026%2019%3A23%3A15%201%20-120&fid=2110766169A68649-1917C5CCF4E28AE4&ce=UTF-8&ns=yellowbook&pageName=https%3A%2F%2Fwww.hawthornhaven.com%2F&g=https%3A%2F%2Fwww.hawthornhaven.com%2F&events=event1&c1=WBS-PRO-01&c2=7065405802&v2=411845490&c3=US&c4=web&c5=411845490&v10=1&v11=web&v49=OMT_1&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1,35.6035547,
Black Bear Inn & Suites,blackbeargatlinburg.com,https://blackbeargatlinburg.com/,+1 865-436-5656,,Reseze,https://blackbeargatlinburg.com/book-now/,9,New,,PMS: Reseze | Booking URL: https://blackbeargatlinburg.com/book-now/ | Rooms: 9,35.7075798,
Camp Agape,campagape.net,https://campagape.net/,+1 423-338-4153,info@campagape.net,unknown_booking_api,https://csp.secureserver.net/eventbus/web?clientid=b18ef4f046435b64a469b32c3c1c20a3,,New,,PMS: unknown_booking_api | Booking URL: https://csp.secureserver.net/eventbus/web?clientid=b18ef4f046435b64a469b32c3c1c20a3,35.17188,
Belle Aire Motel,thebelleaire.com,https://www.thebelleaire.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,+1 865-412-1176,belleairemotel@aatmos.co,IHG,https://www.thebelleaire.com/tracking/click-reservation.aspx,,New,,PMS: IHG | Booking URL: https://www.thebelleaire.com/tracking/click-reservation.aspx,35.7064552,
Seaboard Coast Line #0843 Caboose by Buffalo Creek Vacations,buffalocreekvacationsnc.com,https://www.buffalocreekvacationsnc.com/,+1 828-550-0960,,unknown_booking_api,https://metrics.yellowbook.com/b/ss/yelldudalive/1/JS-1.6.1/s98952169482892?AQB=1&ndh=1&pf=1&t=5%2F0%2F2026%2019%3A23%3A39%201%20-120&fid=32EC16E1C685A533-13F5EEB66BDA5E5F&ce=UTF-8&ns=yellowbook&pageName=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&g=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&events=event1&c1=WBS-PRO-01&c2=7029416492&v2=669251934&c3=US&c4=web&c5=669251934&v10=1&v11=web&v49=OMT_1&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1,,New,,PMS: unknown_booking_api | Booking URL: https://metrics.yellowbook.com/b/ss/yelldudalive/1/JS-1.6.1/s98952169482892?AQB=1&ndh=1&pf=1&t=5%2F0%2F2026%2019%3A23%3A39%201%20-120&fid=32EC16E1C685A533-13F5EEB66BDA5E5F&ce=UTF-8&ns=yellowbook&pageName=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&g=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&events=event1&c1=WBS-PRO-01&c2=7029416492&v2=669251934&c3=US&c4=web&c5=669251934&v10=1&v11=web&v49=OMT_1&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1,35.6066889,
Bison Overlook Lodge by Buffalo Creek Vacations,buffalocreekvacationsnc.com,https://www.buffalocreekvacationsnc.com/,+1 828-550-0960,,unknown_booking_api,https://metrics.yellowbook.com/b/ss/yelldudalive/1/JS-1.6.1/s95856480377284?AQB=1&ndh=1&pf=1&t=5%2F0%2F2026%2019%3A23%3A46%201%20-120&fid=6E7154FE3A65110B-2614C23C40F9105E&ce=UTF-8&ns=yellowbook&pageName=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&g=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&events=event1&c1=WBS-PRO-01&c2=7029416492&v2=669251934&c3=US&c4=web&c5=669251934&v10=1&v11=web&v49=OMT_1&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1,,New,,PMS: unknown_booking_api | Booking URL: https://metrics.yellowbook.com/b/ss/yelldudalive/1/JS-1.6.1/s95856480377284?AQB=1&ndh=1&pf=1&t=5%2F0%2F2026%2019%3A23%3A46%201%20-120&fid=6E7154FE3A65110B-2614C23C40F9105E&ce=UTF-8&ns=yellowbook&pageName=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&g=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&events=event1&c1=WBS-PRO-01&c2=7029416492&v2=669251934&c3=US&c4=web&c5=669251934&v10=1&v11=web&v49=OMT_1&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1,35.6063196,
Seaboard Coast Line #0887 Caboose by Buffalo Creek Vacations,buffalocreekvacationsnc.com,https://www.buffalocreekvacationsnc.com/,+1 828-550-0960,,unknown_booking_api,https://metrics.yellowbook.com/b/ss/yelldudalive/1/JS-1.6.1/s99157394250816?AQB=1&ndh=1&pf=1&t=5%2F0%2F2026%2019%3A23%3A56%201%20-120&fid=43A9ED66FB90F3BB-3E354E520B32EC39&ce=UTF-8&ns=yellowbook&pageName=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&g=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&events=event1&c1=WBS-PRO-01&c2=7029416492&v2=669251934&c3=US&c4=web&c5=669251934&v10=1&v11=web&v49=OMT_1&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1,,New,,PMS: unknown_booking_api | Booking URL: https://metrics.yellowbook.com/b/ss/yelldudalive/1/JS-1.6.1/s99157394250816?AQB=1&ndh=1&pf=1&t=5%2F0%2F2026%2019%3A23%3A56%201%20-120&fid=43A9ED66FB90F3BB-3E354E520B32EC39&ce=UTF-8&ns=yellowbook&pageName=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&g=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&events=event1&c1=WBS-PRO-01&c2=7029416492&v2=669251934&c3=US&c4=web&c5=669251934&v10=1&v11=web&v49=OMT_1&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1,35.6065906,
The Redwood Retreat,theredwoodretreat.com,http://www.theredwoodretreat.com/,+1 865-985-8448,rebecca@theredwoodretreat.com,unknown_booking_api,https://secure.ownerreservations.com/widget.js,,New,,PMS: unknown_booking_api | Booking URL: https://secure.ownerreservations.com/widget.js,35.7092432,
Buffalo Bungalow by Buffalo Creek Vacations,buffalocreekvacationsnc.com,https://www.buffalocreekvacationsnc.com/,+1 828-550-0960,,unknown_booking_api,https://metrics.yellowbook.com/b/ss/yelldudalive/1/JS-1.6.1/s98682559571517?AQB=1&ndh=1&pf=1&t=5%2F0%2F2026%2019%3A24%3A1%201%20-120&fid=739CD15AB3FF971B-1738612565B05B4A&ce=UTF-8&ns=yellowbook&pageName=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&g=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&events=event1&c1=WBS-PRO-01&c2=7029416492&v2=669251934&c3=US&c4=web&c5=669251934&v10=1&v11=web&v49=OMT_1&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1,,New,,PMS: unknown_booking_api | Booking URL: https://metrics.yellowbook.com/b/ss/yelldudalive/1/JS-1.6.1/s98682559571517?AQB=1&ndh=1&pf=1&t=5%2F0%2F2026%2019%3A24%3A1%201%20-120&fid=739CD15AB3FF971B-1738612565B05B4A&ce=UTF-8&ns=yellowbook&pageName=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&g=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&events=event1&c1=WBS-PRO-01&c2=7029416492&v2=669251934&c3=US&c4=web&c5=669251934&v10=1&v11=web&v49=OMT_1&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1,35.6062236,
Timber Hollow by Buffalo Creek Vacations,buffalocreekvacationsnc.com,https://www.buffalocreekvacationsnc.com/,+1 828-550-0960,,unknown_booking_api,https://metrics.yellowbook.com/b/ss/yelldudalive/1/JS-1.6.1/s98589056501553?AQB=1&ndh=1&pf=1&t=5%2F0%2F2026%2019%3A24%3A6%201%20-120&fid=7A4E3FB2C17C6695-20DCFE2C98182C0C&ce=UTF-8&ns=yellowbook&pageName=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&g=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&events=event1&c1=WBS-PRO-01&c2=7029416492&v2=669251934&c3=US&c4=web&c5=669251934&v10=1&v11=web&v49=OMT_1&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1,,New,,PMS: unknown_booking_api | Booking URL: https://metrics.yellowbook.com/b/ss/yelldudalive/1/JS-1.6.1/s98589056501553?AQB=1&ndh=1&pf=1&t=5%2F0%2F2026%2019%3A24%3A6%201%20-120&fid=7A4E3FB2C17C6695-20DCFE2C98182C0C&ce=UTF-8&ns=yellowbook&pageName=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&g=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&events=event1&c1=WBS-PRO-01&c2=7029416492&v2=669251934&c3=US&c4=web&c5=669251934&v10=1&v11=web&v49=OMT_1&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1,35.605851,
The Gillette,gillettemotel.com,http://www.gillettemotel.com/?utm_campaign=gmb,+1 865-436-5601,stay@gillettemotel.com,JEHS / iPMS,https://live.ipms247.com/booking/book-rooms-gillettemotel,,New,,PMS: JEHS / iPMS | Booking URL: https://live.ipms247.com/booking/book-rooms-gillettemotel,35.7083979,
Tatonka Lodge by Buffalo Creek Vacations,buffalocreekvacationsnc.com,https://www.buffalocreekvacationsnc.com/,+1 828-550-0960,,unknown_booking_api,https://metrics.yellowbook.com/b/ss/yelldudalive/1/JS-1.6.1/s96036072653489?AQB=1&ndh=1&pf=1&t=5%2F0%2F2026%2019%3A24%3A9%201%20-120&fid=2E92A0850CE82DC7-3B11FFD61C801D2A&ce=UTF-8&ns=yellowbook&pageName=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&g=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&events=event1&c1=WBS-PRO-01&c2=7029416492&v2=669251934&c3=US&c4=web&c5=669251934&v10=1&v11=web&v49=OMT_1&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1,,New,,PMS: unknown_booking_api | Booking URL: https://metrics.yellowbook.com/b/ss/yelldudalive/1/JS-1.6.1/s96036072653489?AQB=1&ndh=1&pf=1&t=5%2F0%2F2026%2019%3A24%3A9%201%20-120&fid=2E92A0850CE82DC7-3B11FFD61C801D2A&ce=UTF-8&ns=yellowbook&pageName=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&g=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&events=event1&c1=WBS-PRO-01&c2=7029416492&v2=669251934&c3=US&c4=web&c5=669251934&v10=1&v11=web&v49=OMT_1&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1,35.6067637,
Nolichuckey Bluffs Cabins,tennessee-cabins.com,http://www.tennessee-cabins.com/,+1 423-329-9633,thebluffs.cabins@gmail.com,ResNexus,https://resnexus.com/resnexus/reservations/book/00D3F38D-F2E2-4EF2-8000-5B65793D2FB9,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/00D3F38D-F2E2-4EF2-8000-5B65793D2FB9,36.0899039,
Homegrown Hideaways: Papa Bear Chalet,homegrownhideaways.com,https://www.homegrownhideaways.com/cabins/papa-bear-chalet,,,Hospitable,https://www.homegrownhideaways.com/cabins,,New,,PMS: Hospitable | Booking URL: https://www.homegrownhideaways.com/cabins,35.7047688,
Homegrown Hideaways: Big Bear Cabin,homegrownhideaways.com,https://www.homegrownhideaways.com/cabins/big-bear-cabin,,,Hospitable,https://www.homegrownhideaways.com/cabins,,New,,PMS: Hospitable | Booking URL: https://www.homegrownhideaways.com/cabins,35.703901,
Bison Escape by Buffalo Creek Vacations,buffalocreekvacationsnc.com,https://www.buffalocreekvacationsnc.com/,+1 828-550-0960,,unknown_booking_api,https://metrics.yellowbook.com/b/ss/yelldudalive/1/JS-1.6.1/s93862600998512?AQB=1&ndh=1&pf=1&t=5%2F0%2F2026%2019%3A24%3A40%201%20-120&fid=71502421826A6861-11C88819828EB5AF&ce=UTF-8&ns=yellowbook&pageName=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&g=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&events=event1&c1=WBS-PRO-01&c2=7029416492&v2=669251934&c3=US&c4=web&c5=669251934&v10=1&v11=web&v49=OMT_1&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1,,New,,PMS: unknown_booking_api | Booking URL: https://metrics.yellowbook.com/b/ss/yelldudalive/1/JS-1.6.1/s93862600998512?AQB=1&ndh=1&pf=1&t=5%2F0%2F2026%2019%3A24%3A40%201%20-120&fid=71502421826A6861-11C88819828EB5AF&ce=UTF-8&ns=yellowbook&pageName=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&g=https%3A%2F%2Fwww.buffalocreekvacationsnc.com%2F&events=event1&c1=WBS-PRO-01&c2=7029416492&v2=669251934&c3=US&c4=web&c5=669251934&v10=1&v11=web&v49=OMT_1&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1,35.6092382,
Margaritaville Resort Gatlinburg,margaritavilleresortgatlinburg.com,https://www.margaritavilleresortgatlinburg.com/,+1 865-430-4200,,SynXis / TravelClick,https://www.margaritavilleresorts.com/margaritaville-resort-gatlinburg/exclusive-offers/book-in-advance-save,1,New,,PMS: SynXis / TravelClick | Booking URL: https://www.margaritavilleresorts.com/margaritaville-resort-gatlinburg/exclusive-offers/book-in-advance-save | Rooms: 1,35.7147048,
Gatlinburg Mountain Inn,gatlinburgmountaininn.com,http://www.gatlinburgmountaininn.com/,+1 865-412-1122,gatlinburgmt@gmail.com,ASI Web Reservations,tel:865-412-1122,,New,,PMS: ASI Web Reservations | Booking URL: tel:865-412-1122,35.7157175,
Brookside Lodge,brooksidelodge.com,https://www.brooksidelodge.com/,+1 865-436-5611,reservations@brooksidelodge.com,unknown_booking_api,https://gw.faircloudpms.com/bookingengine/client/get_property_by_code?propertyId=20151214204834,,New,,PMS: unknown_booking_api | Booking URL: https://gw.faircloudpms.com/bookingengine/client/get_property_by_code?propertyId=20151214204834,35.71656670000001,
Swann's Marina,swannsmarina.com,https://www.swannsmarina.com/,+1 865-397-2182,danielle@dentonmarinagorup.com,ReservationKey,https://v2.reservationkey.com/dentonmarina/118234/c,,New,,PMS: ReservationKey | Booking URL: https://v2.reservationkey.com/dentonmarina/118234/c,36.0360215,
Mountain House Inn,mountainhousemotorinn.com,https://mountainhousemotorinn.com/,+1 865-436-6626,reservations@mountainhousemotorinn.com,LuxuryRes,https://luxuryres.com/BookingEngines/v16/index.asp?h=9267&s=mhm,,New,,PMS: LuxuryRes | Booking URL: https://luxuryres.com/BookingEngines/v16/index.asp?h=9267&s=mhm,35.7104576,
Windows & Weddings Over Waterfalls,windowsoverwaterfalls.com,http://www.windowsoverwaterfalls.com/,+1 828-702-4015,ken@windowsoverwaterfalls.com,unknown_booking_api,https://secure.ownerreservations.com/widget.js,,New,,PMS: unknown_booking_api | Booking URL: https://secure.ownerreservations.com/widget.js,35.792558,
Andrew Johnson Inn,andrewjohnsoninn.com,https://andrewjohnsoninn.com/,+1 423-638-8124,,SynXis / TravelClick,https://andrewjohnsoninn.com/rooms.html,,New,,PMS: SynXis / TravelClick | Booking URL: https://andrewjohnsoninn.com/rooms.html,36.1787715,
River Terrace Resort and Convention Center,resort.to,https://resort.to/rtrcr?y_source=1_OTc1MjIyNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 865-436-5161,,FareHarbor,https://book.westgateresorts.com/?hotel=68740&Chain=19007&promo=winter&nights=2,,New,,PMS: FareHarbor | Booking URL: https://book.westgateresorts.com/?hotel=68740&Chain=19007&promo=winter&nights=2,35.7137856,
The Greystone Lodge On The River,greystonelodgetn.com,https://greystonelodgetn.com/,+1 800-451-9202,,SiteMinder,https://direct-book.com/properties/GreystoneLodgeDirect,,New,,PMS: SiteMinder | Booking URL: https://direct-book.com/properties/GreystoneLodgeDirect,35.7154731,
Carr's Northside Cottages & Motel,carrscottages.com,http://www.carrscottages.com/,+1 865-436-4836,vacationwithcarrscottages@gmail.com,ResNexus,https://resnexus.com/resnexus/reservations/book/31581A94-4E0B-4814-876A-E246DAC8E7F2,1,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/31581A94-4E0B-4814-876A-E246DAC8E7F2 | Rooms: 1,35.7177156,
Crossroads Inn & Suites,crossroadsinnandsuites.com,http://crossroadsinnandsuites.com/,+1 865-436-5661,,SiteMinder,https://direct-book.com/properties/crossroadsinnandsuites,,New,,PMS: SiteMinder | Booking URL: https://direct-book.com/properties/crossroadsinnandsuites,35.7159082,
Spring Creek Tavern,thespringcreektavern.com,http://thespringcreektavern.com/,+1 828-622-0187,,unknown_booking_api,https://thespringcreektavern.com/rooms-are-closed,,New,,PMS: unknown_booking_api | Booking URL: https://thespringcreektavern.com/rooms-are-closed,35.8929881,
Ski Mountain Lodge,goskimountain.com,http://goskimountain.com/,+1 865-415-0115,skimountaingm@gmail.com,unknown_booking_api,https://dashboard.hive-o.com/direct-booking/6?,,New,,PMS: unknown_booking_api | Booking URL: https://dashboard.hive-o.com/direct-booking/6?,35.7072469,
Zoders inn,zoders.com,https://www.zoders.com/,8654365681,,IQWebBook,https://us01.iqwebbook.com/ZISTN354/~/?_ga=2.216154390.1645131137.1680043226-1300543051.1680043225,90,New,,PMS: IQWebBook | Booking URL: https://us01.iqwebbook.com/ZISTN354/~/?_ga=2.216154390.1645131137.1680043226-1300543051.1680043225 | Rooms: 90,35.7075708,
Jack Huff's,jackhuffs.com,http://www.jackhuffs.com/,+1 865-436-5171,,unknown_booking_api,https://booking.staylist.app/jack-huffs,,New,,PMS: unknown_booking_api | Booking URL: https://booking.staylist.app/jack-huffs,35.7112877,
Outpost Inn Highlands,outpostinnhighlands.com,http://www.outpostinnhighlands.com/,+1 828-482-7736,info@outpostinnhighlands.com,Cloudbeds,https://hotels.cloudbeds.com/reservation/DnZIGa,,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/reservation/DnZIGa,35.0589693,
Fireside Outpost,firesideoutpost.com,http://firesideoutpost.com/,+1 423-240-8443,kim@firesideoutpost.com,unknown_booking_api,"https://frog.wix.com/bolt-performance?src=72&evid=21&appName=thunderbolt&is_rollout=1&is_company_network=false&is_sav_rollout=0&is_dac_rollout=0&dc=ireland-pub&microPop=fastly_ireland-pub_g&is_cached=false&msid=4ec6fb0d-3f02-42f2-b662-188bf9312d4c&session_id=06987a07-fa55-4174-962d-b87acc7d2f7c&ish=true&isb=true&isbr=webdriver&vsi=dbf6d108-9fd8-47ff-a731-3b138c05485d&caching=miss,miss_miss&pv=visible&pn=1&v=1.16726.0&url=https%3A%2F%2Fwww.firesideoutpost.com%2Freservations&st=2&ts=160&tsn=2042&platformOnSite=true&mpaSessionId=4c11e5a1-7d7c-4415-b597-ec0de5f8aa63",,New,,"PMS: unknown_booking_api | Booking URL: https://frog.wix.com/bolt-performance?src=72&evid=21&appName=thunderbolt&is_rollout=1&is_company_network=false&is_sav_rollout=0&is_dac_rollout=0&dc=ireland-pub&microPop=fastly_ireland-pub_g&is_cached=false&msid=4ec6fb0d-3f02-42f2-b662-188bf9312d4c&session_id=06987a07-fa55-4174-962d-b87acc7d2f7c&ish=true&isb=true&isbr=webdriver&vsi=dbf6d108-9fd8-47ff-a731-3b138c05485d&caching=miss,miss_miss&pv=visible&pn=1&v=1.16726.0&url=https%3A%2F%2Fwww.firesideoutpost.com%2Freservations&st=2&ts=160&tsn=2042&platformOnSite=true&mpaSessionId=4c11e5a1-7d7c-4415-b597-ec0de5f8aa63",35.2393854,
Greystone Lodge,greystonelodgetn.com,https://greystonelodgetn.com/,+1 800-451-9202,,SiteMinder,https://direct-book.com/properties/GreystoneLodgeDirect,,New,,PMS: SiteMinder | Booking URL: https://direct-book.com/properties/GreystoneLodgeDirect,35.7143053,
Highlands Inn,highlandsinn-nc.com,http://www.highlandsinn-nc.com/,+1 828-526-9380,,Cloudbeds,https://hotels.cloudbeds.com/reservation/uN62oj,31,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/reservation/uN62oj | Rooms: 31,35.052608,
The Greystone Inn,greystoneinn.com,http://www.greystoneinn.com/,+1 828-966-4700,info@greystoneinn.com,unknown_booking_api,"https://linkprotect.cudasvc.com/url?a=https%3a%2f%2fconnect.facebook.net%2fen_US%2ffbevents.js&c=E,1,rEuyoYGXVAlceOebqVEqBJNHmfmTrhEx4wYbXEBIhy5WCQntp8C7lkV7PJNiaZYF16uB_7GjMguzBOuV4hC-rjpLH78QY2BmlqMUONqpfFMC&typo=1",,New,,"PMS: unknown_booking_api | Booking URL: https://linkprotect.cudasvc.com/url?a=https%3a%2f%2fconnect.facebook.net%2fen_US%2ffbevents.js&c=E,1,rEuyoYGXVAlceOebqVEqBJNHmfmTrhEx4wYbXEBIhy5WCQntp8C7lkV7PJNiaZYF16uB_7GjMguzBOuV4hC-rjpLH78QY2BmlqMUONqpfFMC&typo=1",35.1407944,
The Cabins at Seven Foxes,sevenfoxes.com,http://www.sevenfoxes.com/,+1 828-877-6333,cabinsatsevenfoxes@gmail.com,Checkfront,https://cabins-at-seven-foxes.checkfront.com/reserve/,,New,,PMS: Checkfront | Booking URL: https://cabins-at-seven-foxes.checkfront.com/reserve/,35.15870460000001,
Smoky Mountain Chalet Rentals,smcrentals.com,https://www.smcrentals.com/,+1 865-436-5926,INFO@SMCRENTALS.COM,unknown_booking_api,https://www.smcrentals.com/check-availability/,,New,,PMS: unknown_booking_api | Booking URL: https://www.smcrentals.com/check-availability/,35.7158672,
Swimming in the Smokies,edencrest.net,https://www.edencrest.net/rentals/swimmin-in-the-smokies,+1 865-774-0059,reservations@edencrest.com,unknown_booking_api,https://tnsinc.com/book-a-demo-1/,,New,,PMS: unknown_booking_api | Booking URL: https://tnsinc.com/book-a-demo-1/,35.7142836,
The Abernathy,theabernathy.com,https://www.theabernathy.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing,+1 864-654-5299,info@theabernathy.com,Triptease,https://be.synxis.com/?Hotel=48436&Chain=17680,41,New,,PMS: Triptease | Booking URL: https://be.synxis.com/?Hotel=48436&Chain=17680 | Rooms: 41,34.6831732,
Gatlinburg View Lodge,gatlinburgviewlodge.com,http://www.gatlinburgviewlodge.com/,+1 865-412-4112,,InnRoad,https://gatlinburgviewlodge.client.innroad.com/,,New,,PMS: InnRoad | Booking URL: https://gatlinburgviewlodge.client.innroad.com/,35.7182355,
The Wells Hotel Cashiers,thewellscashiers.com,https://thewellscashiers.com/,+1 828-761-6289,hello@thewellshotel.com,Cloudbeds,https://hotels.cloudbeds.com/reservation/oRjlFs#checkin=2023-04-19&checkout=2023-04-20,,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/reservation/oRjlFs#checkin=2023-04-19&checkout=2023-04-20,35.1148161,
Country Town N' Suites,countrytownnsuites.com,http://www.countrytownnsuites.com/,+1 865-436-8999,countrytownnsuites@gmail.com,ResNexus,https://resnexus.com/resnexus/reservations/book/F63C7030-55F4-4910-B221-A1FB5B0F47A2,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/F63C7030-55F4-4910-B221-A1FB5B0F47A2,35.71736,
Foxhunt At Sapphire Valley North Carolina,foxhuntsv.com,https://foxhuntsv.com/home/,+1 828-743-7667,,SynXis / TravelClick,https://be.synxis.com/?chain=31323&hotel=42642,,New,,PMS: SynXis / TravelClick | Booking URL: https://be.synxis.com/?chain=31323&hotel=42642,35.1232142,
Sunrise Farm Bed & Breakfast,sunrisefarmbb.com,http://www.sunrisefarmbb.com/,+1 864-944-0121,sfbb@bellsouth.net,ResNexus,https://resnexus.com/resnexus/reservations/book/17EFE570-A83A-43A1-B2D4-B5E5FF0DF323,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/17EFE570-A83A-43A1-B2D4-B5E5FF0DF323,34.888611,
Hotel Cashiers,hotelcashiers.com,http://www.hotelcashiers.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=5814277323996033404,+1 828-743-7706,,ResNexus,https://resnexus.com/resnexus/reservations/book/28FDDB04-AA81-459F-83A0-8CD899F04BBE,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/28FDDB04-AA81-459F-83A0-8CD899F04BBE,35.1152237,
Autumn Ridge,jacksonmountain.com,https://jacksonmountain.com/property/82254122-3af6-4dca-aa60-36d30ae9d4e6?gclid=Cj0KCQjw1aOpBhCOARIsACXYv-etClXPIUt-FOhb0uYHTxvLy6IR1C7sW1Etv_iRUWdf62Q4MfcUfNcaAtAeEALw_wcB,8004733163,info@jacksonmountain.com,unknown_booking_api,https://assets.jacksonmountain.com/widgets/2/jackson-mountain-rentals-facebook.png,,New,,PMS: unknown_booking_api | Booking URL: https://assets.jacksonmountain.com/widgets/2/jackson-mountain-rentals-facebook.png,35.70856029999999,
