Name,Company Domain Name,Website URL,Phone Number,Email,PMS,Booking URL,Number of Rooms,Lead Status,Existing Customer in Area,Description,Latitude,Longitude
Costa Hollywood Beach Hotel,costahollywoodhotel.com,https://www.costahollywoodhotel.com/,9546133700,FO@costahollywoodhotel.com,SynXis / TravelClick,https://reservations.travelclick.com/115630?RatePlanId=7272461&_gl=1*onmzev*,,New,,PMS: SynXis / TravelClick | Booking URL: https://reservations.travelclick.com/115630?RatePlanId=7272461&_gl=1*onmzev*,,
St Maurice Beach Inn,stmauriceinn.com,http://www.stmauriceinn.com/,+19549250527,stmauricebeachinn@gmail.com,Cloudbeds,https://hotels.cloudbeds.com/reservation/IRfH58,,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/reservation/IRfH58,,
The Dolphin Hollywood Hotel,dolphinhollywood.com,https://www.dolphinhollywood.com/,9542512011,,InnRoad,https://dolphinhollywood.client.innroad.com/,10,New,,PMS: InnRoad | Booking URL: https://dolphinhollywood.client.innroad.com/ | Rooms: 10,,
Posh Hostel South Beach,poshsouthbeach.com,https://www.poshsouthbeach.com/,3057034641,bookings@southbeachgroup.com,SynXis / TravelClick,https://bookings.travelclick.com/107629?adults=1&Children=0&domain=poshsouthbeach.com/&Rooms=1,,New,,PMS: SynXis / TravelClick | Booking URL: https://bookings.travelclick.com/107629?adults=1&Children=0&domain=poshsouthbeach.com/&Rooms=1,,
Hotel Shelley,hotelshelley.com,https://hotelshelley.com/,3057034641,bookings@southbeachgroup.com,SynXis / TravelClick,https://bookings.travelclick.com/107613?adults=2&Children=0&domain=hotelshelley.com/&Rooms=1,,New,,PMS: SynXis / TravelClick | Booking URL: https://bookings.travelclick.com/107613?adults=2&Children=0&domain=hotelshelley.com/&Rooms=1,,
Waterside Hotel,watersidehotelmiamibeach.com,https://watersidehotelmiamibeach.com/,3057034541,reservations@watersidehotelmiamibeach.com,SynXis / TravelClick,https://bookings.travelclick.com/107621?adults=2&Children=0&domain=watersidehotelmiamibeach.com/&Rooms=1,,New,,PMS: SynXis / TravelClick | Booking URL: https://bookings.travelclick.com/107621?adults=2&Children=0&domain=watersidehotelmiamibeach.com/&Rooms=1,,
Oceanside Hotel + Suites,oceansidehotelmiamibeach.com,https://oceansidehotelmiamibeach.com/,3057034541,sales@oceansidehotelmiamibeach.com,SynXis / TravelClick,https://reservations.travelclick.com/107631?RatePlanId=9697411&identifier=BDIR,,New,,PMS: SynXis / TravelClick | Booking URL: https://reservations.travelclick.com/107631?RatePlanId=9697411&identifier=BDIR,,
Charter House - Hollywood Beach Hotels,thecharterhousehotel.com,http://thecharterhousehotel.com/,9545890794,,Cloudbeds,https://www.cloudbeds.com/hotel-management-software/,,New,,PMS: Cloudbeds | Booking URL: https://www.cloudbeds.com/hotel-management-software/,,
The Elser Hotel - Miami,theelserhotel.com,https://www.theelserhotel.com/,7864721000,reservations@theelserhotel.com,Newbook,https://www.theelserhotel.com/#/booking/step-1,,New,,PMS: Newbook | Booking URL: https://www.theelserhotel.com/#/booking/step-1,,
Seaside All Suites Hotel,seasidehotelmiamibeach.com,https://seasidehotelmiamibeach.com/,3057034541,reception@seasidehotelmiamibeach.com,SynXis / TravelClick,https://bookings.travelclick.com/107627?adults=2&Children=0&domain=seasidehotelmiamibeach.com/&Rooms=1,,New,,PMS: SynXis / TravelClick | Booking URL: https://bookings.travelclick.com/107627?adults=2&Children=0&domain=seasidehotelmiamibeach.com/&Rooms=1,,
The Whitelaw Hotel,whitelawhotel.com,https://whitelawhotel.com/,3057034641,bookings@southbeachgroup.com,SynXis / TravelClick,https://bookings.travelclick.com/107599?adults=2&Children=0&domain=whitelawhotel.com/&Rooms=1,,New,,PMS: SynXis / TravelClick | Booking URL: https://bookings.travelclick.com/107599?adults=2&Children=0&domain=whitelawhotel.com/&Rooms=1,,
Hotel Chelsea,thehotelchelsea.com,https://thehotelchelsea.com/,3057034641,bookings@southbeachgroup.com,SynXis / TravelClick,https://bookings.travelclick.com/107603?adults=2&Children=0&domain=thehotelchelsea.com/&Rooms=1,,New,,PMS: SynXis / TravelClick | Booking URL: https://bookings.travelclick.com/107603?adults=2&Children=0&domain=thehotelchelsea.com/&Rooms=1,,
The Broadmore Miami Beach,broadmoremiamibeach.com,https://www.broadmoremiamibeach.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,7865884755,res@broadmoremiamibeach.com,SynXis / TravelClick,https://reservations.travelclick.com/104025?HotelId=104025&languageid=1&rooms=1&adults=1&_gl=1*i8zqti*,,New,,PMS: SynXis / TravelClick | Booking URL: https://reservations.travelclick.com/104025?HotelId=104025&languageid=1&rooms=1&adults=1&_gl=1*i8zqti*,,
Dream Inn,dreaminnfl.com,https://www.dreaminnfl.com/,9543429835,info@accomoly.com,SiteMinder,https://direct-book.com/properties/dreaminnhoteldirect,,New,,PMS: SiteMinder | Booking URL: https://direct-book.com/properties/dreaminnhoteldirect,,
Jefferson Hotel,atminehospitality.com,https://www.atminehospitality.com/,+13054977553,info@atminehospitality.com,Cloudbeds,https://www.atminehospitality.com/portfolio#BookNow,,New,,PMS: Cloudbeds | Booking URL: https://www.atminehospitality.com/portfolio#BookNow,,
Grand Beach Hotel Bay Harbor,grandbeachhotel.com,https://www.grandbeachhotel.com/hotels/bay-harbor?utm_source=google-local&utm_medium=organic&utm_campaign=gmb_bay_harbor,+13056048666,BayHarborReservations@GrandBeachHotel.com,SynXis / TravelClick,https://be.synxis.com/?chain=16961&shell=RBE2&hotel=1124&promo=PARK&utm_source=popup&utm_campaign=freepark&utm_medium=shell,10,New,,PMS: SynXis / TravelClick | Booking URL: https://be.synxis.com/?chain=16961&shell=RBE2&hotel=1124&promo=PARK&utm_source=popup&utm_campaign=freepark&utm_medium=shell | Rooms: 10,,
Upsun Hotel,upsunhotel.com,https://upsunhotel.com/?utm_source=google&utm_medium=Local+SEO&utm_campaign=Google+Business+Profile,+17862167469,hello@upsunhotel.com,SynXis / TravelClick,https://be.synxis.com/signin?chain=33376&hotel=48555,6,New,,PMS: SynXis / TravelClick | Booking URL: https://be.synxis.com/signin?chain=33376&hotel=48555 | Rooms: 6,,
Hotel Belleza,bellezahotel.com,https://www.bellezahotel.com/,+13057401430,reservations@bellezahotel.com,WebRez,https://secure.webrez.com/hotel/2289?utm_source=web&utm_medium=boton&utm_campaign=sitio_web&utm_content=home,,New,,PMS: WebRez | Booking URL: https://secure.webrez.com/hotel/2289?utm_source=web&utm_medium=boton&utm_campaign=sitio_web&utm_content=home,,
The Fritz Hotel,thefritzhotel.com,http://www.thefritzhotel.com/,+13055310101,info@thefritzhotel.com,IQWebBook,https://us01.iqwebbook.com/TFHFL959/,6,New,,PMS: IQWebBook | Booking URL: https://us01.iqwebbook.com/TFHFL959/ | Rooms: 6,,
THE PEARL BOUTIQUE SUITES,thepearl308.com,http://www.thepearl308.com/,7863229258,inquiries@thepearl308.com,InnRoad,https://be-booking-engine-protected-api.innroad.com/widget/thepearl308,,New,,PMS: InnRoad | Booking URL: https://be-booking-engine-protected-api.innroad.com/widget/thepearl308,,
The Savoy Hotel & Beach Club ~ Miami Beach,savoy-miami.com,https://www.savoy-miami.com/,13055320200,reservations@savoymiami.com,SynXis / TravelClick,https://gc.synxis.com/rez.aspx?Hotel=30834&_gl=1*173q2nm*,,New,,PMS: SynXis / TravelClick | Booking URL: https://gc.synxis.com/rez.aspx?Hotel=30834&_gl=1*173q2nm*,,
Caribbean Resort Suites,caribbeanresortflorida.com,http://www.caribbeanresortflorida.com/,9549223761,info@caribbeanresortflorida.com,ASI Web Reservations,https://reservation.asiwebres.com/v2/RoomAvailability.aspx?id=fa5f9bf7338040ed9c8ca49e2b1e395b,,New,,PMS: ASI Web Reservations | Booking URL: https://reservation.asiwebres.com/v2/RoomAvailability.aspx?id=fa5f9bf7338040ed9c8ca49e2b1e395b,,
Hotel Trouvail Miami Beach,hoteltrouvailmiamibeach.com,https://www.hoteltrouvailmiamibeach.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,+13057638006,frontdesk@hoteltrouvail.com,Cloudbeds,https://www.cloudbeds.com/,,New,,PMS: Cloudbeds | Booking URL: https://www.cloudbeds.com/,,
Kenmore Village Hotel,kenmorevillagehotel.com,https://www.kenmorevillagehotel.com/,,,SynXis / TravelClick,https://reservations.travelclick.com/9881767?HotelId=9881767&languageid=1&rooms=1&adults=1&roomtypeid=551586&_gl=1*173q2nm*,,New,,PMS: SynXis / TravelClick | Booking URL: https://reservations.travelclick.com/9881767?HotelId=9881767&languageid=1&rooms=1&adults=1&roomtypeid=551586&_gl=1*173q2nm*,,
The Grayson Hotel Miami,thegraysonmiami.com,https://www.thegraysonmiami.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing,7865779700,Reservations@thegraysonmiami.com,SynXis / TravelClick,https://static.travelclick.com/css/Raleway.css,,New,,PMS: SynXis / TravelClick | Booking URL: https://static.travelclick.com/css/Raleway.css,,
Grand Beach Hotel Surfside West,grandbeachhotel.com,https://www.grandbeachhotel.com/hotels/surfside/west-suites?utm_source=google-local&utm_medium=organic&utm_campaign=gmb_west,+13055348666,SurfsideReservations@GrandBeachHotel.com,SynXis / TravelClick,https://reservations.grandbeachhotel.com/?Hotel=77293&Chain=16961,10,New,,PMS: SynXis / TravelClick | Booking URL: https://reservations.grandbeachhotel.com/?Hotel=77293&Chain=16961 | Rooms: 10,,
Treehouse Hotel,hotels.cloudbeds.com,https://hotels.cloudbeds.com/en/reservation/r9dsBl/?_gl=1*t3rdqd*_ga*MTQ0MjU3MDA4Ny4xNzU2Mjc5NTE0*_ga_EPTT5VQLV3*czE3NTk1MzE2OTUkbzEzJGcxJHQxNzU5NTMxNzg4JGo2MCRsMCRoMA..&currency=usd&checkin=2025-10-16&checkout=2025-10-18,,,Cloudbeds,https://hotels.cloudbeds.com/en/reservation/r9dsBl/?_gl=1*t3rdqd*_ga*MTQ0MjU3MDA4Ny4xNzU2Mjc5NTE0*_ga_EPTT5VQLV3*czE3NTk1MzE2OTUkbzEzJGcxJHQxNzU5NTMxNzg4JGo2MCRsMCRoMA..&currency=usd&checkin=2025-10-16&checkout=2025-10-18,,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/en/reservation/r9dsBl/?_gl=1*t3rdqd*_ga*MTQ0MjU3MDA4Ny4xNzU2Mjc5NTE0*_ga_EPTT5VQLV3*czE3NTk1MzE2OTUkbzEzJGcxJHQxNzU5NTMxNzg4JGo2MCRsMCRoMA..&currency=usd&checkin=2025-10-16&checkout=2025-10-18,,
Aloha Fridays,staybluesuede.com,https://www.staybluesuede.com/hotels/aloha-fridays?utm_source=google&utm_medium=organic&utm_campaign=business_listing,3059287564,info@staybluesuede.com,Mews,https://app.mews.com/distributor/9bcc669a-4038-43ed-b8b9-b2f20034b582?mewsStart=2025-12-18&mewsEnd=2025-12-21&mewsRoom=1&mewsAdultCount=1,,New,,PMS: Mews | Booking URL: https://app.mews.com/distributor/9bcc669a-4038-43ed-b8b9-b2f20034b582?mewsStart=2025-12-18&mewsEnd=2025-12-21&mewsRoom=1&mewsAdultCount=1,,
Vacation Village at Weston,vacationvillageresorts.com,https://vacationvillageresorts.com/vacation_village_weston/index.html,9542170162,vacvillages@dmresorts.com,Vacatia,https://vacatia.com/south-florida-vacation-resort-rentals/vacation-village-at-weston/weston-florida?utm_source=resort_websites&utm_medium=vacationvillage&campaign=direct&adcid=2401,,New,,PMS: Vacatia | Booking URL: https://vacatia.com/south-florida-vacation-resort-rentals/vacation-village-at-weston/weston-florida?utm_source=resort_websites&utm_medium=vacationvillage&campaign=direct&adcid=2401,,
Mizner Place at Weston Town Center,vacationvillageresorts.com,https://vacationvillageresorts.com/mizner_place/index.html,9543853650,vacvillages@dmresorts.com,Vacatia,https://vacatia.com/south-florida-vacation-resort-rentals/mizner-place-at-weston-town-center/weston-florida?utm_source=resort_websites&utm_medium=vacationvillage&utm_campaign=direct&utm_adcid=2401,,New,,PMS: Vacatia | Booking URL: https://vacatia.com/south-florida-vacation-resort-rentals/mizner-place-at-weston-town-center/weston-florida?utm_source=resort_websites&utm_medium=vacationvillage&utm_campaign=direct&utm_adcid=2401,,
Miami Lakes Hotel,miamilakeshotel.com,https://www.miamilakeshotel.com/?utm_source=local-directories&utm_medium=organic&utm_campaign=localconnect,+13058211150,,SynXis / TravelClick,https://reservations.travelclick.com/12514?HotelId=12514&languageid=1&rooms=1&adults=1&roomtypeid=62885&_gl=1*173q2nm*,1150,New,,PMS: SynXis / TravelClick | Booking URL: https://reservations.travelclick.com/12514?HotelId=12514&languageid=1&rooms=1&adults=1&roomtypeid=62885&_gl=1*173q2nm* | Rooms: 1150,,
The Caroline,thecarolinehotel.com,http://www.thecarolinehotel.com/,9545890794,,Cloudbeds,https://www.cloudbeds.com/hotel-management-software/,,New,,PMS: Cloudbeds | Booking URL: https://www.cloudbeds.com/hotel-management-software/,,
Metropole Suites South Beach,metropolesouthbeach.com,https://metropolesouthbeach.com/,3057034641,bookings@southbeachgroup.com,SynXis / TravelClick,https://bookings.travelclick.com/107607?adults=2&Children=0&domain=metropolesouthbeach.com/&Rooms=1,,New,,PMS: SynXis / TravelClick | Booking URL: https://bookings.travelclick.com/107607?adults=2&Children=0&domain=metropolesouthbeach.com/&Rooms=1,,
Mack's Fish Camp - Gladesmen Airboat Tours,gladesmenculture.com,https://gladesmenculture.com/?fbclid=IwAR3Qf9QbGxMJf6V3oBTdvNxNkd5a9NDApp7c3j0379m9C8BbS4ge9mg38tw,9545367400,booking@gladesmenculture.com,FareHarbor,https://fareharbor.com/embeds/book/gladesmenairboattours/items/673812/?full-items=yes&flow=1492118,,New,,PMS: FareHarbor | Booking URL: https://fareharbor.com/embeds/book/gladesmenairboattours/items/673812/?full-items=yes&flow=1492118,,
Hôtel Gaythering,gaythering.com,http://www.gaythering.com/,,,SynXis / TravelClick,https://reservations.travelclick.com/9879894?HotelId=9879894&languageid=1&rooms=1&adults=1&roomtypeid=548844&_gl=1*1056gtv*,,New,,PMS: SynXis / TravelClick | Booking URL: https://reservations.travelclick.com/9879894?HotelId=9879894&languageid=1&rooms=1&adults=1&roomtypeid=548844&_gl=1*1056gtv*,,
Tower Hotel - Calle Ocho By At Mine Hospitality,atminehospitality.com,https://www.atminehospitality.com/,+13054977553,info@atminehospitality.com,Cloudbeds,https://www.atminehospitality.com/portfolio#BookNow,,New,,PMS: Cloudbeds | Booking URL: https://www.atminehospitality.com/portfolio#BookNow,,
SandPiper I,vacationvillageresorts.com,https://www.vacationvillageresorts.com/,,,Vacatia,https://vacatia.com/las-vegas-vacation-resort-rentals/the-berkley-las-vegas-no-resort-fees/las-vegas-nevada?utm_source=resort_websites&utm_medium=vacationvillage&utm_campaign=direct&utm_content=green_button_berkley_las_vegas_overviewpage&adcid=2401?,,New,,PMS: Vacatia | Booking URL: https://vacatia.com/las-vegas-vacation-resort-rentals/the-berkley-las-vegas-no-resort-fees/las-vegas-nevada?utm_source=resort_websites&utm_medium=vacationvillage&utm_campaign=direct&utm_content=green_button_berkley_las_vegas_overviewpage&adcid=2401?,,
Vacation Village - Ibis Building,vacationvillageresorts.com,https://vacationvillageresorts.com/vacation_village_weston/index.html,9542170162,vacvillages@dmresorts.com,Vacatia,https://vacatia.com/south-florida-vacation-resort-rentals/vacation-village-at-weston/weston-florida?utm_source=resort_websites&utm_medium=vacationvillage&campaign=direct&adcid=2401,,New,,PMS: Vacatia | Booking URL: https://vacatia.com/south-florida-vacation-resort-rentals/vacation-village-at-weston/weston-florida?utm_source=resort_websites&utm_medium=vacationvillage&campaign=direct&adcid=2401,,
Vacation Village,vacationvillageresorts.com,https://vacationvillageresorts.com/vacation_village_weston/index.html,9542170162,vacvillages@dmresorts.com,Vacatia,https://vacatia.com/south-florida-vacation-resort-rentals/vacation-village-at-weston/weston-florida?utm_source=resort_websites&utm_medium=vacationvillage&campaign=direct&adcid=2401,,New,,PMS: Vacatia | Booking URL: https://vacatia.com/south-florida-vacation-resort-rentals/vacation-village-at-weston/weston-florida?utm_source=resort_websites&utm_medium=vacationvillage&campaign=direct&adcid=2401,,
"Life House, South of Fifth",atminehospitality.com,https://www.atminehospitality.com/,+13054977553,info@atminehospitality.com,Cloudbeds,https://www.atminehospitality.com/portfolio#BookNow,,New,,PMS: Cloudbeds | Booking URL: https://www.atminehospitality.com/portfolio#BookNow,,
Vacation Village at Bonaventure,vacationvillageresorts.com,https://vacationvillageresorts.com/vacation_village_bonaventure/index.html,9543849445,vacvillages@dmresorts.com,Vacatia,https://vacatia.com/south-florida-vacation-resort-rentals/vacation-village-at-bonaventure/weston-florida?utm_source=resort_websites&utm_medium=vacationvillage&utm_campaign=direct&adcid=2401,,New,,PMS: Vacatia | Booking URL: https://vacatia.com/south-florida-vacation-resort-rentals/vacation-village-at-bonaventure/weston-florida?utm_source=resort_websites&utm_medium=vacationvillage&utm_campaign=direct&adcid=2401,,
Casa Agave Miami,casaagavemiami.com,https://www.casaagavemiami.com/,+130542966,casaagavemiami@gmail.com,Cloudbeds,https://us2.cloudbeds.com/reservation/eBkJ25,,New,,PMS: Cloudbeds | Booking URL: https://us2.cloudbeds.com/reservation/eBkJ25,,
Bentley Hotel South Beach,thebentleyhotel.com,https://thebentleyhotel.com/,+13055381700,,SynXis / TravelClick,https://be.synxis.com/?Hotel=45110&Chain=31829,,New,,PMS: SynXis / TravelClick | Booking URL: https://be.synxis.com/?Hotel=45110&Chain=31829,,
