Name,Company Domain Name,Website URL,Phone Number,Email,PMS,Booking URL,Number of Rooms,Lead Status,Existing Customer in Area,Description,Latitude,Longitude
Saint Peter at The Grand National Hotel,saintpeter.com.au,http://www.saintpeter.com.au/,+61 2 9167 3703,hello@saintpeter.com.au,OpenTable,https://www.saintpeter.com.au/reservations,,New,,PMS: OpenTable | Booking URL: https://www.saintpeter.com.au/reservations,-33.8863741,
Veriu Camperdown,veriu.com.au,https://veriu.com.au/hotels/veriu-camperdown/,+61 2 9565 5051,info@veriugroup.com.au,SynXis / TravelClick,https://veriu.com.au/group-bookings/,1,New,,PMS: SynXis / TravelClick | Booking URL: https://veriu.com.au/group-bookings/ | Rooms: 1,-33.8856933,
Barren Breeze Bed and Breakfast,barrenbreeze.com,http://www.barrenbreeze.com/,(270) 646-2957,management@barrenbreeze.com,ResNexus,https://resnexus.com/resnexus/reservations/book/D19A5CA0-2DA6-44A1-91A7-344FC5F713F8,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/D19A5CA0-2DA6-44A1-91A7-344FC5F713F8,36.8856697,
Red Rose Inn,redroseinnbardstown.com,http://www.redroseinnbardstown.com/,(502) 349-3003,redroseinnbedandbreakfast@gmail.com,ResNexus,https://resnexus.com/resnexus/reservations/book/A16D38E0-B040-4FEC-BF54-AE4AAFC303D0/?NewSearch=1,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/A16D38E0-B040-4FEC-BF54-AE4AAFC303D0/?NewSearch=1,37.8083622,
Sweet Victory Bed and Breakfast,sweetvictorybedandbreakfast.com,http://sweetvictorybedandbreakfast.com/,(606) 282-0127,sweetvictorybedandbreakfast@gmail.com,ResNexus,https://www.sweetvictorybedandbreakfast.com/rooms-rates,,New,,PMS: ResNexus | Booking URL: https://www.sweetvictorybedandbreakfast.com/rooms-rates,37.4959335,
Serenity Hill Bed & Breakfast,serenityhillbedandbreakfast.com,http://www.serenityhillbedandbreakfast.com/,(270) 597-9647,42210270-597-9647SERENITYHILL@WINDSTREAM.NET,ResNexus,https://reserve3.resnexus.com/resnexus/reservations/lodging/EA4962E1-823A-4410-AF61-243BB38BCD53,,New,,PMS: ResNexus | Booking URL: https://reserve3.resnexus.com/resnexus/reservations/lodging/EA4962E1-823A-4410-AF61-243BB38BCD53,37.1706,
Marco Polo Motor Inn Sydney,marcopolosydney.com.au,https://www.marcopolosydney.com.au,+61 2 8880 8320,bookings@marcopolosydney.com.au,RMS Cloud,https://bookings.rmscloud.com/Search/Index/0C8B2754C6C8240A/1/,,New,,PMS: RMS Cloud | Booking URL: https://bookings.rmscloud.com/Search/Index/0C8B2754C6C8240A/1/,-33.8880932,
Long Alley Barn,lawsonpark.com.au,https://www.lawsonpark.com.au,+61416132163,info@lawsonpark.com.au,SiteMinder,https://resources.siteminder.com/services/geo/index.php,,New,,PMS: SiteMinder | Booking URL: https://resources.siteminder.com/services/geo/index.php,-33.5410011,
Brooklyn Motel,brooklynmotel.com.au,https://brooklynmotel.com.au/,+61 2 9985 8540,info@brooklynmotel.com.au,Little Hotelier,https://apac.littlehotelier.com/properties/brooklynmoteldirect,,New,,PMS: Little Hotelier | Booking URL: https://apac.littlehotelier.com/properties/brooklynmoteldirect,-33.5481613,
Maclin Lodge,maclinlodgemotel.com.au,https://www.maclinlodgemotel.com.au/,+61 2 4628 3788,res@maclinlodgemotel.com.au,Newbook,https://bookingsau.newbook.cloud/maclinlodgemotel/,,New,,PMS: Newbook | Booking URL: https://bookingsau.newbook.cloud/maclinlodgemotel/,-34.0596804,
The Urban Newtown,theurbannewtown.com.au,http://www.theurbannewtown.com.au/,+61 437 040 578,stay@theurbannewtown.com.au,SiteMinder,https://resources.siteminder.com/services/geo/index.php,,New,,PMS: SiteMinder | Booking URL: https://resources.siteminder.com/services/geo/index.php,-33.898824,
Hotel Challis,hotelchallispottspoint.com,https://hotelchallispottspoint.com/,0291929000,hello@hotelchallispottspoint.com,Mews,https://hotelchallispottspoint.com/booking/,,New,,PMS: Mews | Booking URL: https://hotelchallispottspoint.com/booking/,-33.8690189,
Japanese Hot Spring House,jpspa.com.au,https://www.jpspa.com.au,,RESERVATION@JPSPA.COM.AU,Checkfront,https://japanese-hot-spring-house.checkfront.com/reserve/,,New,,PMS: Checkfront | Booking URL: https://japanese-hot-spring-house.checkfront.com/reserve/,-33.700836,
The Erko Hotel,theerko.com.au,https://www.theerko.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=The_Erko_Hotel_-_Erskineville&utm_term=plcid_2997277686877080949,+61 2 8587 4400,res.erskinevillehotel@solotel.com.au,SevenRooms,https://theerko.com.au/book-a-room,,New,,PMS: SevenRooms | Booking URL: https://theerko.com.au/book-a-room,-33.899135,
Southern Cross Hotel,southerncrosshotel.com.au,https://southerncrosshotel.com.au/,+61 2 9550 3299,info@southerncrosshotel.com.au,RMS Cloud,https://bookings.rmscloud.com/Search/Index/DDD5FF20C41CB44D/1/,,New,,PMS: RMS Cloud | Booking URL: https://bookings.rmscloud.com/Search/Index/DDD5FF20C41CB44D/1/,-33.915858,
No.9 Springfield,9springfield.com,https://9springfield.com/,+61283074000,info@9springfield.com,Mews,https://app.mews.com/distributor?ids=af40b45a-ea50-4ab9-9af6-aeca000d534e,,New,,PMS: Mews | Booking URL: https://app.mews.com/distributor?ids=af40b45a-ea50-4ab9-9af6-aeca000d534e,-33.8729731,
Ace Hotel,acehotel.com,https://acehotel.com/sydney/,+61280998799,development@acehotel.com,SynXis / TravelClick,https://reservations.acehotel.com/?chain=7231&DEST=ace&hotel=35963&arrive=2025-12-22&depart=2025-12-23&adult=1&child=0&=,,New,,PMS: SynXis / TravelClick | Booking URL: https://reservations.acehotel.com/?chain=7231&DEST=ace&hotel=35963&arrive=2025-12-22&depart=2025-12-23&adult=1&child=0&=,-33.8788467,
Highfield,highfieldhotel.com.au,https://www.highfieldhotel.com.au/,+61293269539,bookings@highfieldhotel.com.au,RMS Cloud,https://bookings12.rmscloud.com/Search/Index/7068/1/?Y=1,,New,,PMS: RMS Cloud | Booking URL: https://bookings12.rmscloud.com/Search/Index/7068/1/?Y=1,-33.8728293,
Village Hotel Watford,village-hotels.co.uk,https://www.village-hotels.co.uk/hotels/london-watford/?utm_source=google&utm_medium=organic&utm_campaign=londonwatford-gmb,+44 20 3841 9890,reception.elstree@village-hotels.com,SynXis / TravelClick,https://www.village-hotels.co.uk/london-watford/book,,New,,PMS: SynXis / TravelClick | Booking URL: https://www.village-hotels.co.uk/london-watford/book,51.639320399999995,
Apple House Guesthouse Wembley,applehousewembley.uk,http://applehousewembley.uk/,+44 7775 600710,info@amadoka.com,Cloudbeds,https://www.applehousewembley.uk/book-now,,New,,PMS: Cloudbeds | Booking URL: https://www.applehousewembley.uk/book-now,51.5974575,
Norah Head Lighthouse Quarters By Reflections,reflectionsholidays.com.au,https://reflectionsholidays.com.au/unique-stays/norah-head-lighthouse/accommodation/?from=2024-06-19&to=2024-06-21&adults=2,+61 2 4086 5503,,RMS Cloud,https://reflectionsholidays.com.au/checkout/,,New,,PMS: RMS Cloud | Booking URL: https://reflectionsholidays.com.au/checkout/,-33.2817745,
Bankstown Sports Club,bankstownsports.com,https://www.bankstownsports.com/contact-us,+61 2 9722 9888,,OpenTable,lapiazza#group,,New,,PMS: OpenTable | Booking URL: lapiazza#group,-33.9199976,
Storey Grange Bed & Breakfast,storeygrange.com.au,https://storeygrange.com.au/,0417008770,relax@storeygrange.com,SiteMinder,Make-a-Booking-Form/index.php,,New,,PMS: SiteMinder | Booking URL: Make-a-Booking-Form/index.php,-33.7241042,
Lamb City Campground,lambcity.com,https://www.lambcity.com/,(978) 699-9780,lambcity@sadomgmt.com,ResNexus,https://resnexus.com/resnexus/reservations/book/E4D52433-A76D-4794-B989-7A9109B6052D,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/E4D52433-A76D-4794-B989-7A9109B6052D,42.5774689,
Looking Glass Inn,thelookingglassinn.com,http://www.thelookingglassinn.com/,(317) 635-8832,reservations@historicinncollection.com,ThinkReservations,mailto:reservations@historicinncollection.com?subject=The%20Looking%20Glass%20Inn%20Site%20Inquiry,,New,,PMS: ThinkReservations | Booking URL: mailto:reservations@historicinncollection.com?subject=The%20Looking%20Glass%20Inn%20Site%20Inquiry,39.785019399999996,
Pine Acres Family Camping Resort,pineacresresort.com,http://www.pineacresresort.com/,(508) 882-9509,camp@pineacresresort.com,RMS Cloud,https://pineacresresort.com/reservations/,,New,,PMS: RMS Cloud | Booking URL: https://pineacresresort.com/reservations/,42.3406428,
Camp Coldbrook RV Resort,campcoldbrookrvresort.com,http://www.campcoldbrookrvresort.com/?utm_source=googlemybusiness&utm_medium=organic,(978) 355-2090,info@campcoldbrookrvresort.com,Firefly Reservations,https://campcoldbrookrvresort.com/book-now/,,New,,PMS: Firefly Reservations | Booking URL: https://campcoldbrookrvresort.com/book-now/,42.3995076,
Stone Soup Inn,stonesoupinn.com,http://www.stonesoupinn.com/,(317) 639-9550,reservations@historicinncollection.com,ThinkReservations,mailto:reservations@historicinncollection.com?subject=Stone%20Soup%20Inn%20Site%20Inquiry,,New,,PMS: ThinkReservations | Booking URL: mailto:reservations@historicinncollection.com?subject=Stone%20Soup%20Inn%20Site%20Inquiry,39.784753099999996,
Hotel Broad Ripple,hotelbroadripple.com,https://www.hotelbroadripple.com/,(317) 787-2665,hotelbroadripple@gmail.com,Cloudbeds,https://hotels.cloudbeds.com/reservation/T0qdmT,,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/reservation/T0qdmT,39.8742571,
Haberfield Hotel,haberfieldhotel.com.au,https://www.haberfieldhotel.com.au/,+61 2 8111 8000,reception@haberfieldhotel.com.au,SiteMinder,https://www.siteminder.com/canvas,67,New,,PMS: SiteMinder | Booking URL: https://www.siteminder.com/canvas | Rooms: 67,-33.8782563,
Lil Black Bear Inn,lilblackbearinn.com,http://www.lilblackbearinn.com/,(812) 988-2233,lilblackbearinn@gmail.com,eviivo,https://via.eviivo.com/LilBlackBearInn47448,,New,,PMS: eviivo | Booking URL: https://via.eviivo.com/LilBlackBearInn47448,39.1961538,
"Tempe Hotel - Pub, Restaurant & Accommodation",tempehotel.com.au,http://tempehotel.com.au/,+61 2 8080 7075,,OpenTable,https://bookings12.rmscloud.com/Search/Index/36EA94DA08533FFB/1/,,New,,PMS: OpenTable | Booking URL: https://bookings12.rmscloud.com/Search/Index/36EA94DA08533FFB/1/,-33.924244099999996,
St Pancras Inn,stpancrasinn.com,https://www.stpancrasinn.com/,+44 20 4512 9171,info@stpancrasinn.com,SiteMinder,https://www.siteminder.com/canvas,,New,,PMS: SiteMinder | Booking URL: https://www.siteminder.com/canvas,51.532288,
Campsie Hotel,campsiehotel.com.au,http://campsiehotel.com.au/,+61 2 9789 6672,,RMS Cloud,https://bookings.rmscloud.com/Search/Index/DC06F180734E9451/1,,New,,PMS: RMS Cloud | Booking URL: https://bookings.rmscloud.com/Search/Index/DC06F180734E9451/1,-33.914025099999996,
Macdonald Hotel,macdonaldhotel.com,http://www.macdonaldhotel.com/,+44 20 7837 3552,enquiry@macdonaldhotel.com,SiteMinder,https://www.themacdonaldhotel.co.uk/rooms/,,New,,PMS: SiteMinder | Booking URL: https://www.themacdonaldhotel.co.uk/rooms/,51.5291632,
Central Hotel London,centralhotellondon.com,http://www.centralhotellondon.com/,+44 20 7681 0331,hello@centralhotellondon.com,eviivo,https://centralhotellondon.com/rooms/,,New,,PMS: eviivo | Booking URL: https://centralhotellondon.com/rooms/,51.5291767,
Jesmond Dene - St Pancras Hotel Group,stpancrashotelgroup.com,https://www.stpancrashotelgroup.com/hotels/the-jesmond-dene.html,+44 20 7837 4654,info@stpancrashotelgroup.com,SiteMinder,https://www.siteminder.com/canvas,,New,,PMS: SiteMinder | Booking URL: https://www.siteminder.com/canvas,51.5289509,
The Suites - St Pancras Hotel Group,stpancrashotelgroup.com,https://www.stpancrashotelgroup.com/hotels/the-suites.html,+44 20 3983 5356,info@stpancrashotelgroup.com,SiteMinder,https://www.siteminder.com/canvas,,New,,PMS: SiteMinder | Booking URL: https://www.siteminder.com/canvas,51.5289509,
Kiama Shores Motel,kiamashores.com.au,https://www.kiamashores.com.au/,0242331100,info@kiamashores.com.au,Beds24,https://beds24.com/booking.php?propid=174706&type=0&referer=BookingButton,,New,,PMS: Beds24 | Booking URL: https://beds24.com/booking.php?propid=174706&type=0&referer=BookingButton,-34.668381,
Stamford Plaza Sydney Airport Hotel & Conference Centre,stamford.com.au,https://stamford.com.au/hotels/stamford-plaza-sydney-airport-hotel,+61 2 9317 2200,,SynXis / TravelClick,https://be.synxis.com/?locale=en-GB&Hotel=3697,,New,,PMS: SynXis / TravelClick | Booking URL: https://be.synxis.com/?locale=en-GB&Hotel=3697,-33.9312262,
The Fairway Hotel,fairwaylondon.com,http://www.fairwaylondon.com/,+44 20 7837 3134,info@fairwaylondon.com,SiteMinder,https://app.thebookingbutton.com/properties/fairwayhoteldirect,,New,,PMS: SiteMinder | Booking URL: https://app.thebookingbutton.com/properties/fairwayhoteldirect,51.5293876,
The Dutch Flat Hotel & Restaurant,thedutchflathotel.com,https://www.thedutchflathotel.com/,(530) 389-2698,,Cloudbeds,https://www.thedutchflathotel.com/book-a-room,9,New,,PMS: Cloudbeds | Booking URL: https://www.thedutchflathotel.com/book-a-room | Rooms: 9,39.2064206,
Cliftonville Lodge Resort,cliftonvillelodge.com,http://www.cliftonvillelodge.com/,+61 2 4575 5220,cliftonvillelodge@gmail.com,SiteMinder,https://www.cliftonvillelodge.com/book/,44,New,,PMS: SiteMinder | Booking URL: https://www.cliftonvillelodge.com/book/ | Rooms: 44,-33.4323002,
The Windsor Boutique Hotel,windsorasheville.com,http://www.windsorasheville.com/,(844) 494-6376,info@WindsorAsheville.com,Cloudbeds,https://hotels.cloudbeds.com/reservation/qmV7s4,,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/reservation/qmV7s4,35.5964946,
Wildberry Lodge,wildberrylodge.com,https://wildberrylodge.com/?utm_source=google&utm_medium=GMB,(828) 683-2525,innkeepers@wildberrylodge.com,ThinkReservations,https://secure.thinkreservations.com/wildberrylodge/gift-certificates?_ga=2.99084830.1424009365.1557857183-555542975.1557857183,,New,,PMS: ThinkReservations | Booking URL: https://secure.thinkreservations.com/wildberrylodge/gift-certificates?_ga=2.99084830.1424009365.1557857183-555542975.1557857183,35.6200511,
THE STORE,welcometothestore.com,http://www.welcometothestore.com/,(919) 749-8658,info@welcometothestore.com,Cloudbeds,https://hotels.cloudbeds.com/reservation/QIgvD1#checkin=2020-01-21&checkout=2020-01-22,,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/reservation/QIgvD1#checkin=2020-01-21&checkout=2020-01-22,35.7898924,
Hotel Saint,hotelsaint.com,https://www.hotelsaint.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,+44 20 3805 1000,info@hotelsaint.com,SynXis / TravelClick,https://www.hotelsaint.com/special-offers/book-early-save/,,New,,PMS: SynXis / TravelClick | Booking URL: https://www.hotelsaint.com/special-offers/book-early-save/,51.5140198,
The Victoria and Albert Guest House,vaguesthouse.com,https://vaguesthouse.com/,+61 2 4787 1348,info@vaguesthouse.com,SiteMinder,https://vaguesthouse.com/book-now/,20,New,,PMS: SiteMinder | Booking URL: https://vaguesthouse.com/book-now/ | Rooms: 20,-33.5895763,
Guest House Raleigh,guesthouseraleigh.com,http://www.guesthouseraleigh.com/,(919) 533-3052,welcome@guesthouseraleigh.com,Cloudbeds,http://guesthouseraleigh.com/group-bookings,8,New,,PMS: Cloudbeds | Booking URL: http://guesthouseraleigh.com/group-bookings | Rooms: 8,35.774581999999995,
The Jefferson Inn,thecarolinaexperience.com,https://www.thecarolinaexperience.com/stay/all-properties/the-jefferson-inn/,(910) 753-4315,guestservices@lucrumseven.com,Hostaway,https://thecarolinaexperience.holidayfuture.com/search?numberOfGuests=2,,New,,PMS: Hostaway | Booking URL: https://thecarolinaexperience.holidayfuture.com/search?numberOfGuests=2,35.1752924,
Grand Cascades Lodge,crystalgolfresort.com,https://www.crystalgolfresort.com/stay/grand-cascades-lodge/?utm_source=GMB&utm_medium=organic,(973) 862-4351,,Reseze,tel:+1-855-977-6473,,New,,PMS: Reseze | Booking URL: tel:+1-855-977-6473,41.1601454,
Ocean Place Resort & Spa,oceanplace.com,http://www.oceanplace.com/,(732) 571-4000,,SynXis / TravelClick,https://accessibe.com/blog/knowledgebase/screen-reader-guide,,New,,PMS: SynXis / TravelClick | Booking URL: https://accessibe.com/blog/knowledgebase/screen-reader-guide,40.3045883,
YO1 Longevity and Health Resorts,yo1.com,https://www.yo1.com/?utm_source=local-directories&utm_medium=organic&utm_campaign=travelclick-localconnect,(845) 237-9100,info@yo1.com,SynXis / TravelClick,./health-guide/ayurveda.html,131,New,,PMS: SynXis / TravelClick | Booking URL: ./health-guide/ayurveda.html | Rooms: 131,41.6926202,
The Merton Hotel,themertonhotel.com.au,http://www.themertonhotel.com.au/,+61 2 8065 9577,info@themertonhotel.com.au,Little Hotelier,https://themertonhotel.au/accommodation,,New,,PMS: Little Hotelier | Booking URL: https://themertonhotel.au/accommodation,-33.86633,
Stamford Plaza,stamford.com.au,https://www.stamford.com.au/ssa,+61293172200,,SynXis / TravelClick,https://be.synxis.com/?locale=en-GB&Hotel=3697,,New,,PMS: SynXis / TravelClick | Booking URL: https://be.synxis.com/?locale=en-GB&Hotel=3697,-33.9311742,
"St. Michaels Harbour Inn, Marina & Spa",harbourinn.com,https://www.harbourinn.com/?utm_source=google&utm_medium=organic&utm_campaign=googlebusinessprofile,(410) 745-9001,rooms@harbourinn.com,RezStream,https://www.harbourinn.com/st-michaels-accommodations,,New,,PMS: RezStream | Booking URL: https://www.harbourinn.com/st-michaels-accommodations,38.785290599999996,
Westciti Caroco Apart Hotel,westciti.com,http://www.westciti.com/,+44 333 500 0500,info@westciti.com,Cloudbeds,https://westciti.cloudbeds.com/?_gl=1*10jizwe*_ga*MTA3MzY4MDA2My4xNzM3MjIxMTQw*_ga_HBBWCHENJ3*MTczNzIyMTE0MC4xLjAuMTczNzIyMTE0MC4wLjAuMA..#/?,3,New,,PMS: Cloudbeds | Booking URL: https://westciti.cloudbeds.com/?_gl=1*10jizwe*_ga*MTA3MzY4MDA2My4xNzM3MjIxMTQw*_ga_HBBWCHENJ3*MTczNzIyMTE0MC4xLjAuMTczNzIyMTE0MC4wLjAuMA..#/? | Rooms: 3,51.382303,
guestlands,guestlands.com.au,http://www.guestlands.com.au/,+61 2 9653 2699,info@guestlands.com.au,Cloudbeds,https://hotels.cloudbeds.com/en/reservation/2cbAop#checkin=2025-12-23&checkout=2025-12-24,,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/en/reservation/2cbAop#checkin=2025-12-23&checkout=2025-12-24,-33.6309282,
Winvian,winvian.com,https://www.winvian.com/,(860) 567-9600,info@winvian.com,SynXis / TravelClick,https://be.synxis.com/?Hotel=22911&Chain=8565&locale=en-US&adult=2,,New,,PMS: SynXis / TravelClick | Booking URL: https://be.synxis.com/?Hotel=22911&Chain=8565&locale=en-US&adult=2,41.696864999999995,
Salamander Middleburg,salamanderresort.com,http://www.salamanderresort.com/,(540) 751-3160,,OpenTable,https://salamanderresort.com/#/booking/step-1,,New,,PMS: OpenTable | Booking URL: https://salamanderresort.com/#/booking/step-1,38.9744053,
Catalina Courtyard Suites,catalinacourtyardsuites.com,https://catalinacourtyardsuites.com/?utm_source=google&utm_medium=GBP,(310) 510-3500,info@catalinacs.com,ThinkReservations,https://secure.thinkreservations.com/catalinacourtyardsuites/reservations,,New,,PMS: ThinkReservations | Booking URL: https://secure.thinkreservations.com/catalinacourtyardsuites/reservations,33.345045,
Westciti Croydon Serviced Apartments,westciti.com,http://www.westciti.com/,+44 333 500 0500,info@westciti.com,Cloudbeds,https://westciti.cloudbeds.com/?_gl=1*10jizwe*_ga*MTA3MzY4MDA2My4xNzM3MjIxMTQw*_ga_HBBWCHENJ3*MTczNzIyMTE0MC4xLjAuMTczNzIyMTE0MC4wLjAuMA..#/?,3,New,,PMS: Cloudbeds | Booking URL: https://westciti.cloudbeds.com/?_gl=1*10jizwe*_ga*MTA3MzY4MDA2My4xNzM3MjIxMTQw*_ga_HBBWCHENJ3*MTczNzIyMTE0MC4xLjAuMTczNzIyMTE0MC4wLjAuMA..#/? | Rooms: 3,51.3688943,
Wave Resort,waveresort.com,https://www.waveresort.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,(732) 612-9283,reservations@waveresort.com,SynXis / TravelClick,https://www.waveresort.com/click-reservation,,New,,PMS: SynXis / TravelClick | Booking URL: https://www.waveresort.com/click-reservation,40.2992303,
Bells at Killcare,bellsatkillcare.com.au,https://bellsatkillcare.com.au/,+61243497000,reservations@bellsatkillcare.com.au,SiteMinder,https://app-apac.thebookingbutton.com/bellskillcare/properties/bellskillcaredirect,,New,,PMS: SiteMinder | Booking URL: https://app-apac.thebookingbutton.com/bellskillcare/properties/bellskillcaredirect,-33.5202178,
Cathedral Gate Hotel,cathgate.co.uk,http://www.cathgate.co.uk/,+44 1227 464381,cathedralgatehotel@btconnect.com,Cloudbeds,https://hotels.cloudbeds.com/reservation/tLyrXb,,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/reservation/tLyrXb,51.2792064,
Headlands Hotel,headlandshotel.com.au,https://www.headlandshotel.com.au/,+61242001099,info@headlandshotel.com.au,SiteMinder,https://app-apac.thebookingbutton.com/headlandshotel/properties/headlandshoteldirect,,New,,PMS: SiteMinder | Booking URL: https://app-apac.thebookingbutton.com/headlandshotel/properties/headlandshoteldirect,-34.3013588,
Castle House Hotel,castlehousehotel.co.uk,http://www.castlehousehotel.co.uk/,+44 1227 761897,info@ebury-hotel.co.uk,eviivo,https://www.hotelscanterbury.co.uk/stayincanterbury,,New,,PMS: eviivo | Booking URL: https://www.hotelscanterbury.co.uk/stayincanterbury,51.2753002,
The Bat and Ball B&B,thebatandball.co,http://www.thebatandball.co/,+44 1227 531982,Eteam@thebatandball.co,SiteMinder,https://www.siteminder.com/canvas,,New,,PMS: SiteMinder | Booking URL: https://www.siteminder.com/canvas,51.2691216,
Canterbury Cathedral Lodge Hotel,canterburycathedrallodge.org,http://www.canterburycathedrallodge.org/,+44 1227 865350,stay@canterburycathedrallodge.org,SiteMinder,https://direct-book.com/properties/canterbury-lodge?skin=0&check_in_date=24/03/2022&check_out_date=25/03/2022&number_adults=1&number_children=0,,New,,PMS: SiteMinder | Booking URL: https://direct-book.com/properties/canterbury-lodge?skin=0&check_in_date=24/03/2022&check_out_date=25/03/2022&number_adults=1&number_children=0,51.2792092,
The Coach House Canterbury,coachhouse-canterbury.co.uk,http://www.coachhouse-canterbury.co.uk/,+44 1227 784324,,FreeToBook,https://coachhouse-canterbury.co.uk/rooms/,1,New,,PMS: FreeToBook | Booking URL: https://coachhouse-canterbury.co.uk/rooms/ | Rooms: 1,51.2767476,
Pilgrims Hotel,hotelscanterbury.co.uk,http://www.hotelscanterbury.co.uk/number10,+44 1227 464531,Thusitha.Sumanasekera@demlyngroup.co.uk,eviivo,https://www.hotelscanterbury.co.uk/stayincanterbury,,New,,PMS: eviivo | Booking URL: https://www.hotelscanterbury.co.uk/stayincanterbury,51.2805556,
ABode Canterbury,abodecanterbury.co.uk,https://www.abodecanterbury.co.uk/,+44 1227 766266,info@abodecanterbury.co.uk,SynXis / TravelClick,https://abodecanterbury.co.uk/bookings-with-benefits,,New,,PMS: SynXis / TravelClick | Booking URL: https://abodecanterbury.co.uk/bookings-with-benefits,51.27948,
Canterbury Hotel and Apartments (formerly The Ebury),ebury-hotel.co.uk,http://www.ebury-hotel.co.uk/,+44 1227 768433,info@ebury-hotel.co.uk,eviivo,https://www.hotelscanterbury.co.uk/stayincanterbury,,New,,PMS: eviivo | Booking URL: https://www.hotelscanterbury.co.uk/stayincanterbury,51.2719161,
Thanington Hotel,thecanterburyhotel.co.uk,http://www.thecanterburyhotel.co.uk/,+44 1227 453227,info@ebury-hotel.co.uk,eviivo,https://www.hotelscanterbury.co.uk/stayincanterbury,,New,,PMS: eviivo | Booking URL: https://www.hotelscanterbury.co.uk/stayincanterbury,51.2727491,
Mountain Heritage,mountainheritage.com.au,https://mountainheritage.com.au/,+61 2 4782 2155,,RMS Cloud,https://mountainheritage.com.au/book/,,New,,PMS: RMS Cloud | Booking URL: https://mountainheritage.com.au/book/,-33.7127789,
The Hugo Canterbury,thehugo.co.uk,http://thehugo.co.uk/,+44 1227 209903,,Guesty,https://static.guesty.com/ssrs/booking-engine-page/773/static/_next/static/css/94f0c1370489586d.css,,New,,PMS: Guesty | Booking URL: https://static.guesty.com/ssrs/booking-engine-page/773/static/_next/static/css/94f0c1370489586d.css,51.2809356,
Howfield Manor,howfield.net,http://howfield.net/,+44 1227 733892,hotel@howfield.net,JEHS / iPMS,https://live.ipms247.com/booking/book-rooms-howfieldmanorhotel,,New,,PMS: JEHS / iPMS | Booking URL: https://live.ipms247.com/booking/book-rooms-howfieldmanorhotel,51.264551399999995,
Brooklands Guesthouse 5* Luxury Accommodation,brooklandsguesthouse.com,https://brooklandsguesthouse.com/,+44 1768 863395,enquiries@brooklandsguesthouse.com,FreeToBook,https://brooklandsguesthouse.com/book/,,New,,PMS: FreeToBook | Booking URL: https://brooklandsguesthouse.com/book/,54.6673743,
The Agricultural Inn,theagriculturalinn.co.uk,https://theagriculturalinn.co.uk/,+44 1768 597596,,SiteMinder,https://theagriculturalinn.co.uk/rooms/,,New,,PMS: SiteMinder | Booking URL: https://theagriculturalinn.co.uk/rooms/,54.6631545,
Albany House Guest House,albany-house.org.uk,http://www.albany-house.org.uk/,+44 1768 863072,,FreeToBook,https://portal.freetobook.com/reservations?w_id=8551&w_tkn=pbQBk3SfyhpaKGM5leywRbamMaCiBR3mJksmjM734QQCMgvz5ej3MtjLMLaVC,,New,,PMS: FreeToBook | Booking URL: https://portal.freetobook.com/reservations?w_id=8551&w_tkn=pbQBk3SfyhpaKGM5leywRbamMaCiBR3mJksmjM734QQCMgvz5ej3MtjLMLaVC,54.6672101,
Queens Head Inn,robinsonsbrewery.com,https://www.robinsonsbrewery.com/pubs/queens-head-inn-tirril/,+44 17683 98984,info@queensheadtirril.co.uk,eviivo,https://via.eviivo.com/queensheadinn_ca102jf,,New,,PMS: eviivo | Booking URL: https://via.eviivo.com/queensheadinn_ca102jf,54.6327693,
Bank House Bed and Breakfast,bankhousepenrith.co.uk,http://www.bankhousepenrith.co.uk/,+44 1768 864051,bankhousebandb@btopenworld.com,FreeToBook,http://www.bankhousepenrith.co.uk/bookonline.html,,New,,PMS: FreeToBook | Booking URL: http://www.bankhousepenrith.co.uk/bookonline.html,54.671138,
Twin Towers Inn,twintowersinn.com.au,http://www.twintowersinn.com.au/,+61 2 9439 1388,,SiteMinder,https://www.thebookingbutton.com.au/properties/bwtwinstowersdirect,,New,,PMS: SiteMinder | Booking URL: https://www.thebookingbutton.com.au/properties/bwtwinstowersdirect,-33.819055999999996,
"Kirketon Hotel Sydney - Darlinghurst Hotel, Darlinghurst Accommodation, Hotel near St Vincent's Hospital",kirketon.com.au,http://www.kirketon.com.au/,+61 2 9332 2011,info@kirketon.com.au,SiteMinder,https://app-apac.thebookingbutton.com/properties/kirketonhtldirect,40,New,,PMS: SiteMinder | Booking URL: https://app-apac.thebookingbutton.com/properties/kirketonhtldirect | Rooms: 40,-33.876755599999996,
